ID,director_facebook_likes,cast_total_facebook_likes,num_voted_users,num_user_for_reviews,imdb_score,movie_facebook_likes,Revenue,Budget,profit,response
1581,109,14995,23728,213,6.1,813,28008462,21000000,7008462,Profit
1582,85,6539,50415,613,2.7,806,48548426,20000000,28548426,Profit
1583,133,11799,146364,237,7.4,27000,51148651,30000000,21148651,Profit
1584,123,2259,20827,136,7.2,0,60251371,35000000,25251371,Profit
1585,200,1966,55816,255,8,7000,111721910,14000000,97721910,Profit
1586,95,2266,36363,256,3.7,1000,51376861,30000000,21376861,Profit
1587,95,791,35172,128,6.1,0,92921203,4000000,88921203,Profit
1588,94,15271,70341,830,4.4,0,31070211,30000000,1070211,Profit
1589,94,19957,76467,236,6.8,0,18637690,3000000,15637690,Profit
1590,136,1801,73006,297,7.3,0,80049764,43000000,37049764,Profit
1591,141,14178,69663,133,6.9,0,215887717,62000000,153887717,Profit
1592,107,2383,7973,65,6.3,0,12232628,5000000,7232628,Profit
1593,87,1770,67992,327,6.6,0,64282312,5000000,59282312,Profit
1594,120,33791,167750,506,6.8,10000,147298761,14500000,132798761,Profit
1595,83,14261,44143,216,7,4000,122563539,80000000,42563539,Profit
1596,96,4230,63951,252,7.4,0,4505922,200000,4305922,Profit
1597,100,3742,11092,44,4.5,167,28818995,26000000,2818995,Profit
1598,124,32871,101899,445,6.8,0,71069884,68000000,3069884,Profit
1599,123,3994,52533,235,7.5,10000,41170784,21000000,20170784,Profit
1600,93,46868,13506,68,4,0,15179302,5000000,10179302,Profit
1601,97,2730,22243,144,4.6,686,70992898,20000000,50992898,Profit
1602,97,43354,147597,395,6.9,21000,173398518,32000000,141398518,Profit
1603,86,1520,47227,323,5.2,0,25562924,5000000,20562924,Profit
1604,131,23325,28099,220,5.9,0,62112895,57000000,5112895,Profit
1605,100,5174,16271,57,5.4,1000,73034460,35000000,38034460,Profit
1606,123,30132,81026,194,7.3,0,157387195,53000000,104387195,Profit
1607,170,775,15448,174,5.6,15000,67800064,22000000,45800064,Profit
1608,98,7945,53126,254,6.6,0,64437847,25000000,39437847,Profit
1609,83,1729,41239,166,4.6,887,22400154,22000000,400154,Profit
1610,121,1051,63931,241,7.6,0,116700000,7000000,109700000,Profit
1611,82,37,85423,374,6.9,12000,77516304,28000000,49516304,Profit
1612,115,52571,28005,236,6.2,0,41237648,20000000,21237648,Profit
1613,96,1275,60494,132,6.7,16000,39514713,28000000,11514713,Profit
1614,112,1307,47876,320,6.1,0,91038276,13000000,78038276,Profit
1615,75,3590,25870,281,5.1,0,27105095,9000000,18105095,Profit
1616,82,3313,42761,366,5.6,2000,56870414,27000000,29870414,Profit
1617,120,2054,38949,112,7.1,0,36733909,32000000,4733909,Profit
1618,96,17211,189249,398,7.7,0,55112356,51500000,3612356,Profit
1619,138,13184,887467,916,8.6,40000,272742922,19000000,253742922,Profit
1620,99,6930,34079,97,6,0,63833449,30000000,33833449,Profit
1621,84,5039,23747,207,4,0,46546197,40000000,6546197,Profit
1622,93,4293,89687,666,2.3,0,86865564,20000000,66865564,Profit
1623,97,4458,92924,339,7.2,19000,32222567,8500000,23722567,Profit
1624,95,896,32927,161,7.6,0,7.00E+06,1500000,5500000,Profit
1625,110,4757,185845,284,7.2,52000,19422261,15000000,4422261,Profit
1626,134,1695,55350,180,5.9,0,127600435,55000000,72600435,Profit
1627,170,1164,66959,258,7.9,0,7.20E+07,17000000,5.50E+07,Profit
1628,91,2543,41664,205,5.9,0,30987695,17700000,13287695,Profit
1629,114,10419,80338,264,5.9,0,86387857,69000000,17387857,Profit
1630,131,3479,78974,141,6.2,11000,53909751,30000000,23909751,Profit
1631,113,465,76616,334,7.9,0,44785053,3600000,41185053,Profit
1632,87,8353,37156,129,5.3,0,11947954,3000000,8947954,Profit
1633,95,2876,82819,263,6.7,0,102854431,58000000,44854431,Profit
1634,90,50005,63625,64,5.2,0,177977226,80000000,97977226,Profit
1635,89,1383,25960,389,4.1,1000,67192859,20000000,47192859,Profit
1636,96,26826,110432,309,5.8,0,171269535,50000000,121269535,Profit
1637,87,707,39690,394,6.1,0,21722776,1250000,20472776,Profit
1638,77,575,13319,53,6.3,347,45554533,30000000,15554533,Profit
1639,118,2704,16294,252,3.7,889,30749142,14000000,16749142,Profit
1640,105,2096,47819,164,6.1,2000,103738726,47000000,56738726,Profit
1641,108,1981,37714,204,7.1,0,22179430,2000000,20179430,Profit
1642,129,2265,23629,141,7.3,0,18124262,8000000,10124262,Profit
1643,157,1519,70233,321,8.4,0,11502151,2200000,9302151,Profit
1644,93,27646,37952,298,6.5,938,16856124,8000000,8856124,Profit
1645,109,4231,32370,196,6.9,0,52277485,32000000,20277485,Profit
1646,88,1140,19715,166,5.9,515,13368437,6500000,6868437,Profit
1647,91,116,54601,200,6.4,23000,1984662,800000,1184662,Profit
1648,101,1634,15814,68,5.4,503,51702483,25000000,26702483,Profit
1649,130,2662,29932,211,6.9,0,21028755,8000000,13028755,Profit
1650,117,27378,48629,134,6.9,0,85300000,10000000,75300000,Profit
1651,128,5404,44816,259,6.4,0,37036004,30000000,7036004,Profit
1652,122,1164,17068,215,6.5,0,33456317,500000,32956317,Profit
1653,190,1418,170684,867,7.6,0,207515725,48000000,159515725,Profit
1654,108,936,21409,63,6.8,0,54215416,6500000,47715416,Profit
1655,109,855,19230,59,6.1,0,93246388,35000000,58246388,Profit
1656,95,17471,118684,447,7,24000,19152480,1987650,17164830,Profit
1657,82,2400,48225,164,6.7,0,17460020,8000000,9460020,Profit
1658,114,16899,54787,216,6.9,0,74237563,25000000,49237563,Profit
1659,104,1235,179500,378,6,0,158468292,85000000,73468292,Profit
1660,94,3153,15665,35,6.4,0,77112176,22000000,55112176,Profit
1661,161,12518,52339,200,7.2,0,128499205,31000000,97499205,Profit
1662,96,8097,7098,41,5,0,22456509,8500000,13956509,Profit
1663,105,3535,13194,59,5.5,671,36351350,25000000,11351350,Profit
1664,126,22745,47626,118,7.6,0,30226144,15000000,15226144,Profit
1665,100,2186,68222,545,6.8,0,4601043,2000000,2601043,Profit
1666,127,6657,26434,174,7,0,75597042,20000000,55597042,Profit
1667,107,2377,53471,224,5.4,29000,15608545,15000000,608545,Profit
1668,120,1779,123090,888,8,4000,35564473,4000000,31564473,Profit
1669,123,5306,11600,64,6.7,7000,71625195,17000000,54625195,Profit
1670,87,1592,49669,419,7.2,3000,3.40E+07,3500000,30500000,Profit
1671,170,20683,32353,263,6.5,0,186883563,60000000,126883563,Profit
1672,112,22479,66966,175,7.4,0,68706993,12000000,56706993,Profit
1673,80,65,168398,492,8,13000,15992615,2700000,13292615,Profit
1674,101,3001,43991,695,5.2,0,45479110,35000000,10479110,Profit
1675,132,55345,284792,366,7.3,54000,626137675,125000000,501137675,Profit
1676,98,9330,51842,173,6.3,0,41512007,31000000,10512007,Profit
1677,119,6862,44838,223,6.6,0,39053061,25000000,14053061,Profit
1678,110,1122,98354,433,7.7,0,1.10E+08,5000000,1.05E+08,Profit
1679,87,1958,41509,300,5.6,0,67738090,1800000,65938090,Profit
1680,96,4053,40514,234,6.8,808,17297244,10000000,7297244,Profit
1681,92,41867,37530,106,6.2,0,10848783,8000000,2848783,Profit
1682,90,34983,46813,150,6.7,12000,3542353,250000,3292353,Profit
1683,131,3261,65201,651,7.3,0,87754044,19800000,67954044,Profit
1684,89,2517,13913,120,4,0,36433975,7000000,29433975,Profit
1685,115,688,22105,81,7.6,14000,99067206,5500000,93567206,Profit
1686,101,1812,57140,195,6.2,6000,24769466,15000000,9769466,Profit
1687,107,31014,40346,95,5.6,1000,60209334,50000000,10209334,Profit
1688,94,16225,149549,348,6.3,0,147717833,45000000,102717833,Profit
1689,127,1735,19126,155,6.7,0,6.00E+07,20000000,4.00E+07,Profit
1690,98,14921,81599,250,7.4,0,39846344,6000000,33846344,Profit
1691,109,1761,34471,147,5,0,1.52E+08,50000000,1.02E+08,Profit
1692,112,3301,36983,100,5.9,0,36620508,20000000,16620508,Profit
1693,98,2609,136048,700,7.2,0,50907422,32000000,18907422,Profit
1694,112,2412,41361,148,7.3,0,62548947,3705538,58843409,Profit
1695,115,14275,90677,389,6.5,0,67200000,20000000,47200000,Profit
1696,114,50927,87331,364,7.5,18000,66122026,25000000,41122026,Profit
1697,90,2666,38248,250,6.1,0,47175038,15000000,32175038,Profit
1698,105,5740,21176,107,6.1,0,119772232,25000000,94772232,Profit
1699,124,35867,204063,764,7.2,0,209196298,78000000,131196298,Profit
1700,135,1920,6359,69,6.8,0,3.60E+07,5000000,3.10E+07,Profit
1701,90,2807,74887,129,6.7,0,32973937,9000000,23973937,Profit
1702,172,1306,76398,258,8,0,89800000,12000000,77800000,Profit
1703,118,681,8856,90,7.4,0,37799643,2700000,35099643,Profit
1704,104,2430,3024,22,6.1,0,1332231,134005,1198226,Profit
1705,113,2681,2417,32,6,0,2861020,1200000,1661020,Profit
1706,80,5628,104089,319,6.3,16000,33583175,10000000,23583175,Profit
1707,114,18263,25472,109,7,0,6800000,1800000,5.00E+06,Profit
1708,107,25296,191912,370,5.9,0,236350661,76000000,160350661,Profit
1709,90,20795,85362,181,6.9,0,40485039,10000000,30485039,Profit
1710,114,2668,43027,214,6.8,0,107879496,62000000,45879496,Profit
1711,95,1899,36381,126,7.2,11000,9138338,1000000,8138338,Profit
1712,92,1315,19699,119,4.8,387,39438674,21150000,18288674,Profit
1713,117,3969,35834,284,5,0,46442528,40000000,6442528,Profit
1714,99,1254,62468,374,7,0,21133087,12000000,9133087,Profit
1715,103,3299,5721,20,4.9,1000,21409028,14000000,7409028,Profit
1716,105,7184,68417,242,5.1,0,154906693,55000000,99906693,Profit
1717,92,32875,41170,298,6.2,0,63215872,35000000,28215872,Profit
1718,101,5942,27580,232,5.5,742,79958599,50000000,29958599,Profit
1719,120,3280,82743,201,7.5,7000,52929168,11000000,41929168,Profit
1720,91,1582,40618,144,7,0,5129058,5000000,129058,Profit
1721,117,3016,34896,118,4.3,877,113309743,50000000,63309743,Profit
1722,106,45327,272223,988,6.7,14000,207283925,38000000,169283925,Profit
1723,93,2711,18723,146,6,0,48063435,25000000,23063435,Profit
1724,110,3000,33669,269,4.6,0,37962774,37000000,962774,Profit
1725,82,9271,48458,239,6.2,0,30331165,17000000,13331165,Profit
1726,90,132,46158,403,5.1,0,68696770,43000000,25696770,Profit
1727,107,2297,66382,612,5.1,0,110803676,50000000,60803676,Profit
1728,143,20660,96654,2047,7.4,0,154648887,70000000,84648887,Profit
1729,103,3143,31817,117,6.2,0,116400000,26000000,90400000,Profit
1730,91,1852,9903,80,6,541,37170057,12000000,25170057,Profit
1731,92,4050,49486,116,5.5,886,164433867,60000000,104433867,Profit
1732,125,1651,40511,213,7.2,0,58972904,5500000,53472904,Profit
1733,102,18643,120036,408,7.7,10000,7993039,6900000,1093039,Profit
1734,98,13433,24438,194,6.6,0,16,8,8,Profit
1735,109,6313,98794,251,5.4,0,113086475,37000000,76086475,Profit
1736,107,1962,51459,113,6.5,0,80035402,8200000,71835402,Profit
1737,103,2710,78343,139,6.4,0,115267375,57000000,58267375,Profit
1738,93,1531,34219,578,3.3,0,61141030,12000000,49141030,Profit
1739,144,2333,513158,1782,7.1,8000,709709780,150000000,559709780,Profit
1740,100,4182,26413,77,4.8,372,183611771,85000000,98611771,Profit
1741,83,988,30570,290,4.2,12000,101758490,1000000,100758490,Profit
1742,98,235,19737,81,6,901,27645491,25000000,2645491,Profit
1743,92,1652,25332,148,6.9,0,2300000,1500000,8.00E+05,Profit
1744,97,2682,13048,227,4.1,243,38574362,14000000,24574362,Profit
1745,78,11124,12845,118,6.6,624,69834815,50000000,19834815,Profit
1746,92,3608,28573,72,6.5,0,3830137,3000000,830137,Profit
1747,89,1752,12339,32,2.9,256,18197398,6000000,12197398,Profit
1748,102,3037,26755,104,5,542,58795814,28000000,30795814,Profit
1749,116,12790,74274,255,5.5,0,309457509,70000000,239457509,Profit
1750,91,3310,59041,408,7,0,7412216,1500000,5912216,Profit
1751,96,5282,7569,65,5.2,978,20256975,7000000,13256975,Profit
1752,120,2811,15293,111,6.8,609,7900000,2000000,5900000,Profit
1753,116,3110,11191,37,6.9,0,14618727,7000000,7618727,Profit
1754,107,621,58871,156,6.5,0,58785180,40000000,18785180,Profit
1755,94,10575,64682,203,6.3,0,22939027,12000000,10939027,Profit
1756,90,56,46107,156,8,0,11125849,2000000,9125849,Profit
1757,135,164,29205,194,6.3,0,141047179,55000000,86047179,Profit
1758,92,1729,65551,441,5.7,0,80197993,32000000,48197993,Profit
1759,98,2016,15033,75,5.9,0,20455276,17000000,3455276,Profit
1760,118,2390,28649,185,5.7,2000,57588485,20000000,37588485,Profit
1761,100,7252,94292,287,6.4,13000,31912793,18500000,13412793,Profit
1762,110,1752,46239,155,6.8,0,7.50E+07,50000000,2.50E+07,Profit
1763,98,15269,64121,241,5.9,880,103891409,73000000,30891409,Profit
1764,135,3648,37911,73,6.3,1000,53854588,45000000,8854588,Profit
1765,98,4879,25883,262,5.9,0,58405313,30000000,28405313,Profit
1766,105,1538,8522,92,6,874,21170563,20000000,1170563,Profit
1767,95,14706,18404,150,5.9,0,58900031,50000000,8900031,Profit
1768,104,5265,34561,116,5.5,1000,172855065,65000000,107855065,Profit
1769,128,17,29248,86,7.5,0,28814580,3766810,25047770,Profit
1770,131,1344,86374,392,6.2,3000,82169884,50000000,32169884,Profit
1771,102,15308,49349,165,6.9,0,38748395,25000000,13748395,Profit
1772,89,4877,46492,335,6.8,7000,21378361,1000000,20378361,Profit
1773,95,5245,15053,165,6.4,393,5476060,5000000,476060,Profit
1774,82,2197,6808,38,6.5,227,44460850,10000000,34460850,Profit
1775,117,20456,26493,159,7.3,0,23367586,12500000,10867586,Profit
1776,80,11218,45984,331,7.6,0,127392239,8000000,119392239,Profit
1777,106,3462,8427,88,6.4,1000,32645546,14000000,18645546,Profit
1778,115,714,74351,233,1.6,62000,98441954,13000000,85441954,Profit
1779,85,3617,15956,118,6,1000,1.40E+07,3500000,10500000,Profit
1780,120,2892,59524,418,7.9,0,37295445,6500000,30795445,Profit
1781,106,5024,35514,114,7.1,15000,47088990,18000000,29088990,Profit
1782,102,1389,35065,288,6.8,0,22441323,7800000,14641323,Profit
1783,118,3389,6476,71,5.7,0,30,25,5,Profit
1784,100,2348,17262,53,4.5,1000,19800000,14000000,5800000,Profit
1785,103,3192,36321,230,7.4,0,13350369,1000000,12350369,Profit
1786,95,1421,9693,33,5.7,530,25482931,14000000,11482931,Profit
1787,101,581,24959,136,8,0,4300000,1250000,3050000,Profit
1788,98,684,28589,532,4.6,0,14400000,2500000,11900000,Profit
1789,92,1761,34191,339,6.9,0,8279017,8000000,279017,Profit
1790,110,4762,36657,318,7.5,0,2375097,1500000,875097,Profit
1791,88,2622,32049,179,4.9,988,182290266,90000000,92290266,Profit
1792,88,3707,29008,99,5.4,896,52970014,15000000,37970014,Profit
1793,148,3967,72443,309,8,0,24475416,1000000,23475416,Profit
1794,92,2240,15088,105,6.8,824,14702438,7000000,7702438,Profit
1795,91,4438,22773,195,6.6,0,17985893,1000000,16985893,Profit
1796,85,3712,19284,66,5.8,981,33526835,20000000,13526835,Profit
1797,87,20061,11257,65,4.2,0,83761844,50000000,33761844,Profit
1798,108,11459,15885,78,6.9,0,3011195,2962051,49144,Profit
1799,93,1227,20815,335,4.9,0,15116634,5000000,10116634,Profit
1800,94,3917,11212,94,5.2,874,38793283,26000000,12793283,Profit
1801,89,2167,23408,105,4.6,810,29331068,15000000,14331068,Profit
1802,107,1352,42144,213,6.1,690,77920346,60000000,17920346,Profit
1803,88,1136,29629,374,5.9,0,17768757,5000000,12768757,Profit
1804,129,2330,26310,154,7.8,0,53977250,16000000,37977250,Profit
1805,111,26088,45602,114,6.1,979,140807547,90000000,50807547,Profit
1806,115,3946,16469,275,6.9,0,36609995,24000000,12609995,Profit
1807,94,1044,39798,69,5.9,0,79817939,25000000,54817939,Profit
1808,96,995,13949,98,6.1,453,9482579,3500000,5982579,Profit
1809,99,14306,12519,107,6.4,0,19905359,5000000,14905359,Profit
1810,108,4500,129719,855,6.4,0,69623713,15000000,54623713,Profit
1811,86,3854,88518,409,2.7,0,84646831,30000000,54646831,Profit
1812,103,4441,37681,151,5.5,0,38368909,12000000,26368909,Profit
1813,170,15,18980,74,8.3,0,7830611,700000,7130611,Profit
1814,106,18630,22649,131,6.3,0,40222729,32000000,8222729,Profit
1815,100,3362,44502,46,6.4,0,50752337,10000000,40752337,Profit
1816,114,2484,42987,201,6.5,0,30050028,15000000,15050028,Profit
1817,105,12344,98199,169,6.3,0,299288605,38000000,261288605,Profit
1818,99,10469,26051,164,4.4,0,49627779,40000000,9627779,Profit
1819,135,6214,21406,169,6.5,0,16929123,13000000,3929123,Profit
1820,96,17913,104831,423,5.4,32000,240159255,65000000,175159255,Profit
1821,105,13145,55382,129,8.3,63000,7871522,2000000,5871522,Profit
1822,123,1633,66610,429,8,0,24538513,9000000,15538513,Profit
1823,125,1097,6142,52,6.9,1000,29174648,9250000,19924648,Profit
1824,95,3558,22679,149,4.6,773,97918663,32000000,65918663,Profit
1825,97,2640,12980,132,6.9,646,18535191,14000000,4535191,Profit
1826,102,2475,59474,418,7.3,0,28451622,6500000,21951622,Profit
1827,104,2442,23986,201,7.1,0,31899000,6500000,25399000,Profit
1828,111,1450,15582,132,6,849,46905889,15000000,31905889,Profit
1829,94,3423,27580,172,5.3,0,55534455,17000000,38534455,Profit
1830,101,2697,13010,182,5.9,0,6852450,6000000,852450,Profit
1831,95,4837,4598,29,6.1,375,14011454,7000000,7011454,Profit
1832,111,2403,107801,109,6,0,201957688,15000000,186957688,Profit
1833,119,40054,361924,641,6.7,0,341131793,150000000,191131793,Profit
1834,100,0,85028,404,7.3,0,28575078,65000,28510078,Profit
1835,97,6388,27265,321,6.5,0,10571408,10000000,571408,Profit
1836,100,3190,3924,26,5.8,368,29392418,10000000,19392418,Profit
1837,87,2452,34711,468,5,0,66966987,15000000,51966987,Profit
1838,103,1440,50389,136,6.3,0,53208180,31000000,22208180,Profit
1839,100,4259,37885,247,6.5,0,25605015,10000000,15605015,Profit
1840,110,3376,19440,56,7.3,0,38105395,11000000,27105395,Profit
1841,94,2861,15115,102,6.7,0,31063038,3400000,27663038,Profit
1842,94,13446,13866,55,5.5,488,13196245,11000000,2196245,Profit
1843,130,3107,9566,81,6.4,1000,29381649,16000000,13381649,Profit
1844,101,1954,25613,121,6.5,0,29450919,10000000,19450919,Profit
1845,98,2705,10483,125,5.4,0,10429707,5000000,5429707,Profit
1846,126,1363,17799,133,8,0,5.00E+06,1000000,4.00E+06,Profit
1847,92,1447,11283,155,7.7,0,1678874,1000000,678874,Profit
1848,102,677,16323,91,7.3,0,35323292,35000000,323292,Profit
1849,106,1871,21225,268,6.4,1000,11588205,10284523,1303682,Profit
1850,98,4277,12942,34,5.1,902,23144499,3000000,20144499,Profit
1851,132,914,9503,68,6.6,0,30400000,12000000,18400000,Profit
1852,98,24664,14888,83,4.4,747,61112916,50000000,11112916,Profit
1853,129,2300,15401,175,7,10000,34522221,1000000,33522221,Profit
1854,84,2737,23928,73,5.9,441,20342161,10000000,10342161,Profit
1855,81,824,13269,98,7.8,1000,3202000,609000,2593000,Profit
1856,94,31005,16059,210,6.1,0,27500000,13000000,14500000,Profit
1857,117,3841,20183,41,5.4,0,70100000,40000000,30100000,Profit
1858,107,552,15730,31,6.7,0,34793160,14000000,20793160,Profit
1859,96,1866,7528,88,5.5,0,3412497,1250000,2162497,Profit
1860,104,21397,452928,1401,7.4,0,157299717,75000000,82299717,Profit
1861,100,6296,7322,78,7.1,680,15795189,10000000,5795189,Profit
1862,124,5135,14322,116,7.2,0,27728118,20000000,7728118,Profit
1863,89,995,7921,97,7.7,439,2300000,439000,1861000,Profit
1864,97,5006,5928,49,4.3,243,31179516,12000000,19179516,Profit
1865,96,2018,7736,100,6.4,0,7292175,7000000,292175,Profit
1866,120,5420,6525,79,6.7,0,34573780,9000000,25573780,Profit
1867,95,3845,6095,76,6.2,1000,2.10E+07,15000000,6.00E+06,Profit
1868,101,11327,8662,172,4.7,134,2506446,2000000,506446,Profit
1869,87,9555,18711,183,5.4,0,3076820,3000000,76820,Profit
1870,97,3036,39508,96,7.5,0,27900000,3500000,24400000,Profit
1871,120,5963,4100,35,6.8,352,5731103,2400000,3331103,Profit
1872,91,1760,14904,147,5.7,0,17843379,8000000,9843379,Profit
1873,105,179,3849,37,7.9,0,3166000,2600000,566000,Profit
1874,109,5977,17770,172,6.9,0,13401952,4000000,9401952,Profit
1875,101,302,19234,258,5.5,0,8025872,4700000,3325872,Profit
1876,126,13591,13587,80,6.3,729,7230000,5000000,2230000,Profit
1877,104,21714,383427,1912,6.8,0,234360014,210000000,24360014,Profit
1878,132,50983,518537,698,7.8,54000,344420111,160000000,184420111,Profit
1879,132,1936,12549,109,6.6,883,74787599,30000000,44787599,Profit
1880,109,1620,8904,31,5.9,0,27515786,14000000,13515786,Profit
1881,113,167,28951,257,8,0,5596708,2900000,2696708,Profit
1882,129,1635,278362,552,6.5,0,229074524,73000000,156074524,Profit
1883,95,2000,8707,36,2.1,244,7.00E+06,5800000,1200000,Profit
1884,98,2095,8697,122,6.3,374,1943649,1700000,243649,Profit
1885,91,1660,22408,272,7.3,0,18750246,6000000,12750246,Profit
1886,102,729,3000,75,5.4,902,5.40E+07,12000000,4.20E+07,Profit
1887,164,1334,12980,89,7.4,845,27187653,8000000,19187653,Profit
1888,123,11969,8309,39,6,315,7.60E+07,27000000,4.90E+07,Profit
1889,90,2655,26407,154,7.3,1000,603943,500000,103943,Profit
1890,111,916,12399,382,6.7,0,10178331,100000,10078331,Profit
1891,92,2574,219501,1236,5.9,0,368780809,93000000,275780809,Profit
1892,120,3233,58137,520,5.5,67000,143093317,200000000,-56906683,Loss
1893,115,27214,32567,106,6.3,0,12639297,28000000,-15360703,Loss
1894,137,27666,40568,185,6.4,18000,3324330,50000000,-46675670,Loss
1895,107,42683,47320,188,5.5,12000,30418560,60000000,-29581440,Loss
1896,133,28129,38983,207,5.4,11000,17752940,70000000,-52247060,Loss
1897,117,3524,27481,113,6.8,12000,52099090,80000000,-27900910,Loss
1898,148,707,61935,242,6.7,18000,11110975,20000000,-8889025,Loss
1899,102,11184,16645,72,6.9,0,1477002,2000000,-522998,Loss
1900,90,16358,128455,514,8,0,23159305,70000000,-46840695,Loss
1901,90,1442,31489,140,7.3,0,3759286,8000000,-4240714,Loss
1902,122,28328,71782,161,7,27000,93820758,100000000,-6179242,Loss
1903,133,17040,580999,2110,8.1,33000,1270522,6000000,-4729478,Loss
1904,125,3979,45799,180,7,0,12007070,20000000,-7992930,Loss
1905,108,4710,23775,134,5.8,73000,16374328,28000000,-11625672,Loss
1906,110,12876,28618,91,6,11000,34227298,40000000,-5772702,Loss
1907,108,15634,74315,259,5.9,0,40203020,50000000,-9796980,Loss
1908,95,1885,30219,200,5.6,22000,187112,4000000,-3812888,Loss
1909,111,23566,177401,504,7.3,32000,27635305,32000000,-4364695,Loss
1910,111,21393,39956,186,5.8,24000,128388320,150000000,-21611680,Loss
1911,95,578,203458,588,7.1,46000,41037742,50000000,-8962258,Loss
1912,115,1686,28429,110,5.8,0,10664749,40000000,-29335251,Loss
1913,112,12897,32382,99,7,13000,2450846,5000000,-2549154,Loss
1914,87,3144,87451,660,3.3,0,82102379,100000000,-17897621,Loss
1915,112,25269,23334,87,6.2,0,318982,16000000,-15681018,Loss
1916,105,1411,99035,289,6.2,17000,50549107,60000000,-9450893,Loss
1917,120,3175,68720,191,5.8,0,72178895,110000000,-37821105,Loss
1918,144,427,105144,405,7.1,27000,28258060,32000000,-3741940,Loss
1919,118,43105,213226,648,7.7,15000,10680275,18500000,-7819725,Loss
1920,128,20965,116994,324,6.3,35000,150962475,175000000,-24037525,Loss
1921,145,203,111841,413,8.3,12000,650422,92620000,-91969578,Loss
1922,115,13761,110364,261,6.9,0,94882889,100000000,-5117111,Loss
1923,105,1099,84508,308,5.6,20000,117831631,130000000,-12168369,Loss
1924,85,35161,85086,122,6.7,0,64459316,149000000,-84540684,Loss
1925,116,1899,31124,313,4.2,764,38629478,70000000,-31370522,Loss
1926,116,24134,83171,231,6.8,17000,15400000,22000000,-6600000,Loss
1927,119,2853,242599,1594,8,14000,38869464,39000000,-130536,Loss
1928,170,34582,264318,799,7.5,0,1.02E+08,116000000,-1.40E+07,Loss
1929,91,1564,23072,89,5.4,0,14431253,35000000,-20568747,Loss
1930,106,1942,220591,641,7.8,17000,12532777,36000000,-23467223,Loss
1931,123,13934,57038,261,6.6,0,67631903,75000000,-7368097,Loss
1932,116,49608,105556,157,6.5,17000,57777106,66000000,-8222894,Loss
1933,130,450,25474,138,6.9,0,42093706,50000000,-7906294,Loss
1934,91,17299,71137,229,6.6,0,73661010,75000000,-1338990,Loss
1935,130,15835,128729,551,7.1,50000,3029870,7400000,-4370130,Loss
1936,107,11623,190132,801,7.3,15000,32017803,50000000,-17982197,Loss
1937,109,16479,361767,1206,7.9,17000,69959751,76000000,-6040249,Loss
1938,98,21414,8885,56,5.8,0,1397284,25000000,-23602716,Loss
1939,127,2230,21098,56,6.9,0,24902723,25000000,-97277,Loss
1940,122,12076,248123,437,7.6,10000,24127895,42000000,-17872105,Loss
1941,104,16481,81800,211,5.5,15000,28931401,50000000,-21068599,Loss
1942,99,896,92464,331,7.3,19000,1.10E+07,25000000,-1.40E+07,Loss
1943,82,3266,52052,173,4.5,0,25871834,35000000,-9128166,Loss
1944,157,18216,133526,521,7.9,0,60289912,90000000,-29710088,Loss
1945,90,15494,52908,102,6.5,0,17869048,55000000,-37130952,Loss
1946,108,14127,121432,310,6.8,10000,20645327,33000000,-12354673,Loss
1947,101,993,51349,213,4.3,0,71073932,87000000,-15926068,Loss
1948,112,12687,273921,522,7.5,36000,47664559,60000000,-12335441,Loss
1949,101,7747,87203,221,6.7,25000,9636289,10000000,-363711,Loss
1950,129,4324,72715,103,6.5,0,18755936,19000000,-244064,Loss
1951,99,12166,48245,154,5.4,0,42487390,45000000,-2512610,Loss
1952,119,2925,87768,187,6.3,12000,18409891,32000000,-13590109,Loss
1953,135,902,57873,414,6.1,0,93945766,120000000,-26054234,Loss
1954,96,31549,91640,210,5.6,20000,61648500,130000000,-68351500,Loss
1955,105,2423,56402,209,6.3,17000,572809,2000000,-1427191,Loss
1956,110,25049,63599,208,5.8,0,44434439,50000000,-5565561,Loss
1957,106,15015,72259,788,6.4,0,85131830,137000000,-51868170,Loss
1958,125,15569,60326,142,5.8,2000,48169156,50000000,-1830844,Loss
1959,96,108016,115099,257,5.4,2000,1.73E+08,175000000,-2.00E+06,Loss
1960,96,24640,190990,915,7.3,23000,15304890,35000000,-19695110,Loss
1961,98,14699,80574,157,6.5,12000,23081726,24000000,-918274,Loss
1962,132,55254,87785,362,6.8,0,93700000,100000000,-6300000,Loss
1963,153,11852,100837,301,6.4,0,61458982,75000000,-13541018,Loss
1964,103,1467,44966,411,5.6,0,25473093,30000000,-4526907,Loss
1965,103,6563,48999,280,6,0,10089373,20500000,-10410627,Loss
1966,117,7053,75201,256,6.6,0,74901339,80000000,-5098661,Loss
1967,122,2896,21370,132,6.6,0,2429989,16000000,-13570011,Loss
1968,165,921,102338,450,6.6,0,49554002,130000000,-80445998,Loss
1969,99,1520,44891,202,4.2,12000,61279452,70000000,-8720548,Loss
1970,121,22833,63363,644,5.6,0,49111202,50000000,-888798,Loss
1971,110,1852,98629,316,7.2,0,5900000,16000000,-10100000,Loss
1972,140,20152,107227,279,7.3,3000,44547681,50000000,-5452319,Loss
1973,130,2525,120416,857,6.7,10000,26673242,60000000,-33326758,Loss
1974,127,56585,142416,420,7.9,0,5887457,18000000,-12112543,Loss
